,d.log_time,d.temperature_A,d.temperature_B,d.humidity_A,d.humidity_B,d.photometric,d.CO2,d.soil_temperature,d.soil_humidity,d.soil_EC,d.soil_PH,d.outside_photometric,d.outside_temperature,d.outside_humidity,d.wind_speed,d.wind_direction,d.radiometric,d.rainfall_detect,d.rainfall,actuator01,actuator02,actuator03,actuator04,actuator05,actuator06,actuator07,actuator08,actuator09,actuator10,actuator11
11442,2020-09-27 10:45:00,35.9,32.1,55.3,72.0,27857.0,392.0,25.8,54.2,0.664,7.7,27571.0,33.9,50.3,1.9,22.0,545.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
11443,2020-09-27 10:50:00,35.3,31.7,53.5,75.1,23433.0,397.0,26.0,54.2,0.6409999999999999,7.7,23810.0,33.5,51.4,0.9,246.0,469.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
11444,2020-09-27 10:55:00,35.1,31.6,53.8,71.2,26171.0,401.0,26.1,54.2,0.6559999999999999,7.7,23470.0,34.2,50.6,1.3,285.0,521.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
11445,2020-09-27 11:00:00,35.2,32.0,55.5,73.9,34313.0,396.0,26.2,54.0,0.6629999999999999,7.7,30638.0,34.2,50.5,0.9,226.0,631.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
11446,2020-09-27 11:05:00,36.8,32.7,50.2,69.1,33237.0,389.0,26.3,54.2,0.662,7.7,31781.0,34.5,49.7,0.7,53.0,613.0,0,0.0,1,1,1,1,1,1,1,1,1,0,1
11447,2020-09-27 11:10:00,37.1,32.7,50.3,68.9,29065.0,399.0,26.4,54.5,0.6859999999999999,7.7,26672.0,34.9,49.1,0.9,275.0,559.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
11448,2020-09-27 11:15:00,36.5,32.5,52.3,67.7,17754.0,396.0,26.5,54.4,0.665,7.7,33167.0,35.3,48.1,1.7,236.0,686.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
11449,2020-09-27 11:20:00,35.3,31.8,50.8,68.0,13582.0,402.0,26.6,54.2,0.67,7.7,28635.0,35.3,47.5,1.1,281.0,549.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
11450,2020-09-27 11:25:00,34.2,31.0,54.1,69.9,9923.0,409.0,26.7,54.2,0.644,7.7,20194.0,34.6,48.7,0.9,44.0,405.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
11451,2020-09-27 11:30:00,33.6,30.3,56.3,74.4,8393.0,406.0,26.7,54.2,0.6579999999999999,7.7,16769.0,33.1,53.1,1.3,191.0,370.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
11452,2020-09-27 11:35:00,32.6,30.0,60.8,76.6,7771.0,411.0,26.7,54.3,0.66,7.7,15464.0,33.2,53.4,0.9,322.0,356.0,0,0.0,1,1,1,1,1,1,1,0,1,0,1
11453,2020-09-27 11:40:00,32.0,29.6,58.8,73.4,6229.0,416.0,26.8,54.6,0.6679999999999999,7.8,12941.0,31.8,57.0,0.7,223.0,317.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
11454,2020-09-27 11:45:00,31.5,29.5,60.0,75.8,5547.0,419.0,26.8,54.5,0.672,7.8,11248.0,31.3,57.0,2.3,17.0,297.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
11455,2020-09-27 11:50:00,31.5,29.1,58.7,78.5,5033.0,421.0,26.7,54.4,0.679,7.8,10524.0,30.0,61.3,1.5,20.0,289.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
11456,2020-09-27 11:55:00,30.9,28.8,61.1,77.6,4674.0,415.0,26.8,54.3,0.674,7.8,9875.0,29.3,62.5,2.9,23.0,280.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
11457,2020-09-27 12:00:00,30.5,28.6,61.8,79.1,4316.0,424.0,26.7,54.2,0.66,7.8,8830.0,29.1,63.9,2.1,29.0,273.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
11458,2020-09-27 12:05:00,30.2,28.4,63.9,78.5,3861.0,423.0,26.7,54.2,0.6559999999999999,7.8,7705.0,29.0,63.6,1.5,58.0,263.0,0,0.0,1,1,1,1,1,1,1,0,1,0,1
11459,2020-09-27 12:10:00,30.0,28.4,62.4,78.6,4304.0,423.0,26.7,54.6,0.682,7.8,7575.0,29.2,63.0,1.5,346.0,271.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
11460,2020-09-27 12:15:00,30.1,28.1,62.7,81.5,4591.0,421.0,26.7,54.6,0.664,7.8,7854.0,29.2,63.0,2.3,24.0,279.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
11461,2020-09-27 12:20:00,29.8,28.2,65.2,78.1,4244.0,424.0,26.6,54.4,0.679,7.8,7904.0,29.1,63.7,1.5,85.0,272.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
11462,2020-09-27 12:25:00,29.6,28.3,64.0,76.5,9445.0,425.0,26.6,54.3,0.6679999999999999,7.8,9116.0,28.8,63.9,2.5,25.0,280.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
11463,2020-09-27 12:30:00,29.7,28.3,63.7,76.7,10031.0,427.0,26.6,54.2,0.6779999999999999,7.8,9395.0,28.6,64.8,3.3,41.0,285.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
11464,2020-09-27 12:35:00,30.0,28.5,64.9,79.8,10736.0,424.0,26.5,54.5,0.669,7.8,9656.0,27.8,70.2,2.5,32.0,292.0,0,0.0,1,1,1,1,0,0,0,1,0,0,1
11465,2020-09-27 12:40:00,30.0,28.6,67.7,80.0,11202.0,427.0,26.5,54.6,0.6729999999999999,7.8,9865.0,28.1,71.6,1.3,359.0,293.0,0,0.0,1,1,1,1,0,0,0,1,1,1,0
11466,2020-09-27 12:45:00,29.8,28.6,69.5,80.8,11645.0,424.0,26.5,54.5,0.667,7.8,9846.0,27.9,71.1,1.5,51.0,297.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11467,2020-09-27 12:50:00,30.0,28.7,70.2,82.2,11573.0,424.0,26.5,54.5,0.68,7.8,9064.0,28.2,69.8,2.1,40.0,299.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11468,2020-09-27 12:55:00,29.9,28.7,70.0,82.2,9110.0,425.0,26.5,54.5,0.6709999999999999,7.8,7597.0,27.9,70.2,1.5,9.0,279.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11469,2020-09-27 13:00:00,30.0,28.4,66.5,81.8,7651.0,424.0,26.5,54.4,0.6709999999999999,7.8,6795.0,28.3,69.3,2.3,12.0,262.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11470,2020-09-27 13:05:00,29.5,28.3,70.3,82.2,7448.0,422.0,26.6,54.4,0.6729999999999999,7.8,6562.0,28.2,69.4,1.3,30.0,260.0,0,0.0,1,1,1,1,0,0,0,1,1,0,1
11471,2020-09-27 13:10:00,29.2,28.0,68.9,82.1,6001.0,422.0,26.6,54.8,0.6709999999999999,7.8,5625.0,28.0,70.2,2.3,39.0,240.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11472,2020-09-27 13:15:00,29.0,27.9,70.6,82.9,5404.0,423.0,26.6,54.6,0.67,7.8,5375.0,27.9,69.8,2.3,27.0,231.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11473,2020-09-27 13:20:00,28.9,27.8,70.5,83.3,5583.0,424.0,26.6,54.6,0.674,7.8,6180.0,28.0,69.4,2.1,24.0,234.0,0,0.0,1,1,1,1,0,0,0,1,0,0,0
11474,2020-09-27 13:25:00,29.2,28.0,70.9,84.1,6611.0,424.0,26.6,54.6,0.667,7.8,7012.0,28.2,68.8,0.9,17.0,251.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11475,2020-09-27 13:30:00,29.2,28.1,69.7,84.0,6695.0,423.0,26.6,54.5,0.67,7.8,6655.0,28.4,68.0,1.7,17.0,252.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11476,2020-09-27 13:35:00,29.3,28.2,72.6,84.4,6312.0,427.0,26.6,54.6,0.674,7.8,6553.0,28.5,67.9,0.9,326.0,247.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11477,2020-09-27 13:40:00,29.4,28.3,70.3,84.6,6420.0,429.0,26.6,54.8,0.672,7.8,6697.0,28.4,68.2,1.1,22.0,247.0,0,0.0,1,1,1,1,0,0,0,1,1,1,0
11478,2020-09-27 13:45:00,29.6,28.2,68.8,83.8,6492.0,426.0,26.6,54.6,0.67,7.8,6887.0,28.9,66.3,0.0,241.0,248.0,0,0.0,1,1,1,1,0,0,0,1,0,0,0
11479,2020-09-27 13:50:00,29.5,28.3,69.0,84.0,6910.0,422.0,26.6,54.6,0.67,7.8,7316.0,29.0,66.7,0.9,169.0,253.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11480,2020-09-27 13:55:00,29.5,28.3,69.5,83.1,7376.0,426.0,26.6,54.6,0.6679999999999999,7.8,7370.0,28.3,67.4,1.5,78.0,256.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11481,2020-09-27 14:00:00,29.6,28.3,69.0,82.1,8524.0,429.0,26.6,54.5,0.6679999999999999,7.8,7591.0,28.9,66.1,1.3,82.0,270.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11482,2020-09-27 14:05:00,29.8,28.5,68.6,81.7,9074.0,427.0,26.6,54.6,0.67,7.8,7316.0,28.7,67.4,1.9,344.0,277.0,0,0.0,1,1,1,1,0,0,0,1,1,0,1
11483,2020-09-27 14:10:00,30.2,28.5,68.3,81.6,9050.0,423.0,26.6,55.1,0.6729999999999999,7.8,7748.0,28.4,66.6,1.5,21.0,277.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11484,2020-09-27 14:15:00,30.1,28.6,64.0,81.7,8703.0,419.0,26.6,54.6,0.675,7.8,8127.0,29.0,66.3,1.1,20.0,274.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11485,2020-09-27 14:20:00,29.9,28.5,67.6,80.6,8572.0,426.0,26.6,54.6,0.67,7.8,7633.0,28.6,66.8,1.5,17.0,272.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11486,2020-09-27 14:25:00,29.8,28.5,65.4,79.0,8692.0,436.0,26.6,54.6,0.675,7.8,7302.0,28.8,66.4,1.5,46.0,275.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11487,2020-09-27 14:30:00,30.0,28.5,66.2,81.6,7484.0,428.0,26.6,54.6,0.6729999999999999,7.8,6165.0,28.0,67.2,2.3,35.0,262.0,0,0.0,1,1,1,1,0,0,0,1,0,0,0
11488,2020-09-27 14:35:00,29.9,28.4,67.1,81.4,7998.0,425.0,26.7,55.1,0.677,7.8,6571.0,28.0,68.1,1.9,63.0,266.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11489,2020-09-27 14:40:00,29.8,28.4,67.4,80.8,7209.0,426.0,26.7,55.2,0.68,7.8,5950.0,28.1,68.2,2.9,328.0,259.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11490,2020-09-27 14:45:00,29.6,28.2,68.2,80.9,5846.0,427.0,26.7,54.9,0.6709999999999999,7.7,4899.0,28.0,68.2,1.7,78.0,237.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11491,2020-09-27 14:50:00,29.2,28.0,67.9,81.0,5631.0,428.0,26.7,54.6,0.682,7.8,5270.0,27.9,69.0,1.1,60.0,232.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11492,2020-09-27 14:55:00,29.4,28.0,66.5,83.6,6372.0,428.0,26.7,54.6,0.675,7.7,5908.0,28.0,68.7,2.1,17.0,246.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11493,2020-09-27 15:00:00,29.3,28.0,71.3,82.5,6073.0,431.0,26.7,54.6,0.6709999999999999,7.7,5800.0,27.9,68.7,1.9,13.0,240.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11494,2020-09-27 15:05:00,29.2,28.0,70.7,82.7,5583.0,431.0,26.7,54.6,0.643,7.7,5702.0,28.0,68.7,1.9,21.0,234.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11495,2020-09-27 15:10:00,29.1,28.0,71.0,82.3,6049.0,428.0,26.7,54.6,0.6659999999999999,7.7,6046.0,28.0,68.4,1.1,2.0,240.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11496,2020-09-27 15:15:00,29.1,28.0,70.1,82.1,6229.0,427.0,26.7,54.6,0.68,7.7,5871.0,28.0,68.9,1.5,39.0,244.0,0,0.0,1,1,1,1,0,0,0,1,0,0,0
11497,2020-09-27 15:20:00,29.3,27.9,69.1,82.0,4997.0,428.0,26.7,54.6,0.682,7.7,5011.0,28.2,68.3,0.9,31.0,224.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11498,2020-09-27 15:25:00,29.1,28.0,71.6,82.0,4985.0,432.0,26.7,54.6,0.684,7.7,4818.0,28.3,68.1,0.0,218.0,223.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11499,2020-09-27 15:30:00,29.1,27.9,68.7,81.0,5009.0,429.0,26.7,54.6,0.695,7.7,4338.0,28.5,67.1,1.1,140.0,224.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11500,2020-09-27 15:35:00,29.1,27.9,71.3,82.3,4997.0,431.0,26.6,55.2,0.6859999999999999,7.7,4464.0,28.5,68.5,1.1,211.0,223.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11501,2020-09-27 15:40:00,29.3,28.0,71.3,84.4,5296.0,427.0,26.6,55.1,0.684,7.7,5388.0,28.2,69.2,1.1,245.0,229.0,0,0.0,1,1,1,1,0,0,0,1,0,0,0
11502,2020-09-27 15:45:00,29.1,28.0,72.0,83.4,5129.0,422.0,26.6,54.9,0.6809999999999999,7.7,5628.0,28.3,68.1,2.3,356.0,227.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11503,2020-09-27 15:50:00,29.1,27.9,69.1,82.4,4435.0,428.0,26.6,54.8,0.675,7.7,4762.0,27.7,69.5,1.5,41.0,215.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11504,2020-09-27 15:55:00,28.9,27.8,70.4,82.1,3981.0,428.0,26.6,54.8,0.682,7.7,4300.0,27.7,70.2,1.1,118.0,207.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11505,2020-09-27 16:00:00,28.7,27.7,70.0,81.7,3790.0,429.0,26.6,54.6,0.6809999999999999,7.7,3986.0,27.7,69.9,1.5,252.0,204.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11506,2020-09-27 16:05:00,28.8,27.5,69.4,82.6,3969.0,430.0,26.6,54.6,0.6829999999999999,7.7,4019.0,27.8,69.9,1.1,13.0,207.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11507,2020-09-27 16:10:00,28.6,27.5,70.4,81.2,3933.0,434.0,26.6,54.6,0.665,7.7,3997.0,27.3,71.0,0.7,316.0,207.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11508,2020-09-27 16:15:00,28.3,27.4,70.2,80.9,3670.0,430.0,26.5,54.6,0.688,7.7,3722.0,27.6,70.4,0.9,322.0,202.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11509,2020-09-27 16:20:00,28.1,27.3,70.4,82.1,3383.0,432.0,26.5,54.6,0.6859999999999999,7.7,3328.0,27.3,71.0,0.7,218.0,169.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11510,2020-09-27 16:25:00,28.2,27.2,72.5,82.8,3407.0,436.0,26.5,54.6,0.684,7.7,3259.0,27.3,71.9,0.0,322.0,150.0,0,0.0,1,1,1,1,0,0,0,1,0,0,0
11511,2020-09-27 16:30:00,28.0,27.0,72.8,82.7,2977.0,434.0,26.5,54.6,0.69,7.7,2972.0,27.0,71.6,1.5,347.0,137.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11512,2020-09-27 16:35:00,27.8,27.0,70.6,82.7,3550.0,437.0,26.5,55.1,0.6920000000000001,7.7,3010.0,26.9,71.7,0.9,165.0,182.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11513,2020-09-27 16:40:00,27.7,26.9,72.4,83.0,3897.0,437.0,26.4,55.2,0.6940000000000001,7.7,3376.0,26.9,72.7,0.0,334.0,208.0,0,0.0,1,1,1,1,0,0,0,1,1,1,0
11514,2020-09-27 16:45:00,27.6,26.9,71.5,82.3,3909.0,441.0,26.4,54.9,0.693,7.8,3191.0,26.4,72.7,1.3,339.0,207.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11515,2020-09-27 16:50:00,27.7,26.8,70.7,83.2,3156.0,433.0,26.4,54.8,0.6890000000000001,7.8,2772.0,26.4,72.8,1.1,116.0,145.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11516,2020-09-27 16:55:00,27.3,26.6,73.6,83.3,2486.0,433.0,26.4,54.6,0.701,7.8,2270.0,26.4,73.0,0.0,269.0,121.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11517,2020-09-27 17:00:00,27.0,26.5,72.2,83.5,2044.0,433.0,26.3,54.6,0.6940000000000001,7.8,1827.0,26.1,73.3,3.1,84.0,105.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11518,2020-09-27 17:05:00,26.7,26.1,72.8,82.7,1805.0,432.0,26.3,54.6,0.696,7.8,1455.0,25.6,74.5,1.9,316.0,95.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11519,2020-09-27 17:10:00,26.6,25.9,73.8,82.9,1458.0,438.0,26.3,54.6,0.6970000000000001,7.8,1231.0,25.4,74.8,1.9,25.0,80.0,0,0.0,1,1,1,1,0,0,0,1,0,0,0
11520,2020-09-27 17:15:00,26.4,25.9,74.4,83.8,968.0,437.0,26.3,54.6,0.691,7.8,945.0,25.3,75.4,2.3,6.0,56.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11521,2020-09-27 17:20:00,26.3,25.8,74.5,84.2,705.0,442.0,26.2,54.6,0.7090000000000001,7.8,720.0,25.5,75.3,1.1,54.0,36.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11522,2020-09-27 17:25:00,26.3,25.7,74.8,83.8,681.0,443.0,26.2,54.6,0.7,7.9,695.0,25.3,75.1,2.9,341.0,36.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11523,2020-09-27 17:30:00,26.2,25.8,75.5,84.5,824.0,444.0,26.1,54.6,0.7020000000000001,7.9,856.0,25.2,75.4,0.9,35.0,52.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11524,2020-09-27 17:35:00,26.3,25.7,74.8,84.2,717.0,437.0,26.1,54.6,0.6970000000000001,7.9,749.0,25.3,75.3,1.1,279.0,48.0,0,0.0,1,1,1,1,0,0,0,1,0,0,0
11525,2020-09-27 17:40:00,26.2,25.6,75.0,84.5,466.0,440.0,26.0,54.6,0.6809999999999999,7.8,434.0,25.2,75.7,1.1,16.0,29.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11526,2020-09-27 17:45:00,26.1,25.5,76.1,84.6,263.0,442.0,26.0,54.6,0.71,7.8,234.0,25.3,75.6,1.3,65.0,7.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11527,2020-09-27 17:50:00,26.0,25.5,76.0,84.8,167.0,443.0,25.9,54.5,0.727,7.8,153.0,25.2,75.5,1.3,64.0,5.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11528,2020-09-27 17:55:00,25.9,25.4,76.9,84.9,47.0,448.0,25.9,54.5,0.69,7.8,54.0,25.4,75.5,0.9,318.0,2.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11529,2020-09-27 18:00:00,25.9,25.3,76.0,85.1,11.0,440.0,25.9,54.5,0.71,7.8,19.0,25.1,75.4,1.5,251.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11530,2020-09-27 18:05:00,25.8,25.3,75.7,84.7,0.0,442.0,25.8,54.4,0.705,7.8,4.0,25.3,75.1,1.5,199.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11531,2020-09-27 18:10:00,25.9,25.3,75.5,84.5,0.0,443.0,25.8,54.4,0.701,7.8,0.0,25.3,74.7,1.5,41.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11532,2020-09-27 18:15:00,25.9,25.4,75.8,84.4,0.0,444.0,25.8,54.4,0.742,7.8,0.0,25.2,74.7,0.7,249.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11533,2020-09-27 18:20:00,26.0,25.3,75.2,84.4,0.0,445.0,25.7,54.4,0.687,7.8,0.0,25.0,75.2,2.1,329.0,0.0,0,0.0,1,1,1,1,0,0,0,1,0,0,0
11534,2020-09-27 18:25:00,25.8,25.3,77.4,84.9,0.0,447.0,25.7,54.3,0.7090000000000001,7.8,0.0,25.0,75.9,1.1,311.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11535,2020-09-27 18:30:00,25.6,25.2,77.7,85.7,0.0,444.0,25.6,54.3,0.723,7.8,0.0,24.9,75.8,0.9,125.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11536,2020-09-27 18:35:00,25.5,25.1,78.5,86.1,0.0,445.0,25.6,54.3,0.7020000000000001,7.8,0.0,25.0,75.6,1.3,198.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11537,2020-09-27 18:40:00,25.4,25.1,78.3,85.9,0.0,457.0,25.5,54.3,0.721,7.8,0.0,24.7,76.3,1.5,259.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11538,2020-09-27 18:45:00,25.5,25.0,78.0,86.9,0.0,452.0,25.5,54.3,0.725,7.8,0.0,24.8,76.7,1.5,44.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11539,2020-09-27 18:50:00,25.4,25.0,79.7,87.0,0.0,454.0,25.5,54.2,0.6890000000000001,7.7,0.0,24.8,76.2,0.0,242.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11540,2020-09-27 18:55:00,25.3,24.9,80.0,87.4,0.0,453.0,25.4,54.2,0.7020000000000001,7.8,0.0,25.1,75.6,0.7,238.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11541,2020-09-27 19:00:00,25.4,24.9,78.2,87.2,0.0,445.0,25.4,54.2,0.722,7.8,0.0,25.0,75.3,0.9,175.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11542,2020-09-27 19:05:00,25.5,25.1,78.3,86.5,0.0,446.0,25.4,54.2,0.705,7.8,0.0,25.1,74.8,0.9,205.0,0.0,0,0.0,1,1,1,1,0,0,0,1,0,0,0
11543,2020-09-27 19:10:00,25.6,25.1,77.6,85.9,0.0,444.0,25.4,54.2,0.727,7.8,0.0,25.3,74.6,0.0,259.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11544,2020-09-27 19:15:00,25.6,25.1,78.8,86.2,0.0,447.0,25.3,54.2,0.6940000000000001,7.8,0.0,25.3,74.7,0.0,295.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11545,2020-09-27 19:20:00,25.6,25.2,78.5,85.8,0.0,450.0,25.3,54.2,0.7140000000000001,7.8,0.0,25.1,74.4,0.7,326.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11546,2020-09-27 19:25:00,25.6,25.2,78.6,86.0,0.0,452.0,25.2,54.2,0.701,7.8,0.0,24.9,74.7,0.0,263.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11547,2020-09-27 19:30:00,25.6,25.1,78.7,86.5,0.0,449.0,25.2,54.2,0.698,7.8,0.0,25.1,74.7,0.0,192.0,0.0,0,0.0,1,1,1,1,0,0,0,1,0,0,0
11548,2020-09-27 19:35:00,25.4,25.0,78.3,86.1,0.0,447.0,25.2,54.2,0.7170000000000001,7.7,0.0,24.8,75.8,0.7,195.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11549,2020-09-27 19:40:00,25.4,24.9,77.5,86.1,0.0,451.0,25.2,54.2,0.6970000000000001,7.7,0.0,25.1,74.7,1.1,231.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11550,2020-09-27 19:45:00,25.6,25.1,75.6,84.9,0.0,445.0,25.1,54.2,0.72,7.8,0.0,25.3,73.3,2.1,66.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11551,2020-09-27 19:50:00,25.7,25.2,75.2,84.3,0.0,437.0,25.1,54.2,0.7340000000000001,7.8,0.0,25.3,73.5,1.3,336.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11552,2020-09-27 19:55:00,25.8,25.2,75.9,84.3,0.0,434.0,25.1,54.2,0.713,7.8,0.0,25.2,74.5,1.1,354.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11553,2020-09-27 20:00:00,25.7,25.2,76.7,84.6,0.0,447.0,25.0,54.2,0.764,7.8,0.0,25.0,74.8,0.7,310.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11554,2020-09-27 20:05:00,25.6,25.2,77.5,85.0,0.0,445.0,25.0,54.2,0.7040000000000001,7.8,0.0,24.9,75.2,1.5,328.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11555,2020-09-27 20:10:00,25.5,25.1,77.4,85.4,0.0,445.0,25.0,54.0,0.708,7.8,0.0,24.8,75.5,1.3,32.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11556,2020-09-27 20:15:00,25.5,25.0,77.2,85.8,0.0,445.0,25.0,54.2,0.716,7.8,0.0,24.9,75.2,0.0,195.0,0.0,0,0.0,1,1,1,1,0,0,0,1,0,0,0
11557,2020-09-27 20:20:00,25.4,25.0,77.7,85.9,0.0,446.0,25.0,54.0,0.7070000000000001,7.8,0.0,24.9,75.6,0.7,277.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11558,2020-09-27 20:25:00,25.4,25.0,78.1,86.0,0.0,447.0,24.9,54.2,0.721,7.8,0.0,25.1,75.6,0.0,306.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11559,2020-09-27 20:30:00,25.4,25.0,77.9,86.4,0.0,452.0,24.9,54.0,0.7040000000000001,7.8,0.0,24.8,75.2,0.0,68.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11560,2020-09-27 20:35:00,25.3,25.0,79.2,86.7,0.0,451.0,24.9,54.0,0.718,7.8,0.0,25.0,75.7,0.9,39.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11561,2020-09-27 20:40:00,25.4,24.9,77.4,86.4,0.0,445.0,24.8,54.2,0.723,7.8,0.0,25.0,75.0,0.7,259.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11562,2020-09-27 20:45:00,25.4,25.0,79.0,86.4,0.0,453.0,24.8,54.0,0.7170000000000001,7.8,0.0,25.0,75.0,0.0,282.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11563,2020-09-27 20:50:00,25.4,24.9,78.7,86.6,0.0,456.0,24.8,54.2,0.705,7.8,0.0,25.0,74.8,1.1,205.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11564,2020-09-27 20:55:00,25.3,25.0,79.3,86.7,0.0,449.0,24.8,54.0,0.723,7.8,0.0,25.2,75.3,0.0,136.0,0.0,0,0.0,1,1,1,1,0,0,0,1,1,0,0
11565,2020-09-27 21:00:00,25.4,25.0,77.8,86.1,0.0,448.0,24.8,54.0,0.716,7.8,0.0,25.0,74.6,0.9,279.0,0.0,0,0.0,1,1,1,1,0,0,0,1,0,0,0
