index,d.log_time,d.temperature_A,d.temperature_B,d.humidity_A,d.humidity_B,d.photometric,d.CO2,d.soil_temperature,d.soil_humidity,d.soil_EC,d.soil_PH,d.outside_photometric,d.outside_temperature,d.outside_humidity,d.wind_speed,d.wind_direction,d.radiometric,d.rainfall_detect,d.rainfall,actuator01,actuator02,actuator03,actuator04,actuator05,actuator06,actuator07,actuator08,actuator09,actuator10,actuator11
14748,2020/10/20 22:45,24.4,23.9,84.4,91.8,0,482,24.2,48.5,0.811,7.7,0,23.8,77,0,226,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14749,2020/10/20 22:50,24.2,23.8,84.7,92,0,487,24.2,48.5,0.816,7.7,0,23.6,77.4,0,266,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14750,2020/10/20 22:55,24.2,23.8,85.3,92.3,0,491,24.2,48.5,0.804,7.7,0,23.5,77.6,0.7,259,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14751,2020/10/20 23:00,24.2,23.8,85.1,92.4,0,484,24.2,48.5,0.816,7.8,0,23.9,77.3,0,286,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14752,2020/10/20 23:05,24.1,23.7,85.8,92.8,0,490,24.2,48.5,0.8,7.7,0,23.5,77.5,0,221,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14753,2020/10/20 23:10,24.1,23.7,85.9,92.9,0,489,24.1,48.5,0.796,7.7,0,23.6,77.4,0,256,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14754,2020/10/20 23:15,24,23.6,85.8,93,0,483,24.1,48.5,0.817,7.7,0,23.4,77.4,0,49,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14755,2020/10/20 23:20,24,23.6,86.1,93.2,0,488,24.1,48.5,0.796,7.7,0,23.3,77.6,0,239,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14756,2020/10/20 23:25,24.1,23.6,85.7,93.2,0,487,24,48.5,0.826,7.8,0,23.4,78.1,0,67,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14757,2020/10/20 23:30,23.9,23.6,86.5,93.4,0,492,24.1,48.4,0.826,7.7,0,23.5,77.9,0,225,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14758,2020/10/20 23:35,23.9,23.6,86.8,93.6,0,495,24,48.5,0.821,7.7,0,23.5,78.2,0,270,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14759,2020/10/20 23:40,24,23.6,85.5,93.6,0,482,24,48.4,0.793,7.7,0,23.8,77.5,0,302,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14760,2020/10/20 23:45,24,23.6,86.1,93.5,0,480,24,48.4,0.822,7.7,0,23.8,77.2,1.5,269,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14761,2020/10/20 23:50,24.1,23.6,85.8,93.4,0,478,23.9,48.4,0.856,7.8,0,23.9,76.6,0.9,235,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14762,2020/10/20 23:55,24,23.6,86.1,93.4,0,476,23.9,48.4,0.821,7.8,0,23.8,76.4,0.7,208,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14763,2020/10/21 00:00,24,23.6,86.3,93.4,0,482,23.9,48.4,0.783,7.7,0,23.8,76.6,0,61,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14764,2020/10/21 00:05,24,23.6,85.8,93.4,0,479,23.9,48.4,0.809,7.7,0,23.7,77.1,0.9,274,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14765,2020/10/21 00:10,23.9,23.5,86.7,93.6,0,479,23.9,48.4,0.805,7.7,0,23.6,76.9,0,200,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14766,2020/10/21 00:15,23.9,23.5,86.7,93.6,0,482,23.8,48.3,0.808,7.7,0,23.5,77.6,0,18,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14767,2020/10/21 00:20,23.9,23.5,86.8,93.7,0,478,23.8,48,0.813,7.8,0,23.4,77.8,0,231,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14768,2020/10/21 00:25,23.9,23.5,86.3,93.8,0,483,23.8,48.3,0.81,7.8,0,23.4,77.7,0,201,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14769,2020/10/21 00:30,24.1,23.6,85.1,93.6,0,469,23.8,48.3,0.84,7.8,0,23.8,77.5,0.7,37,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14770,2020/10/21 00:35,24.3,23.8,84.6,93.1,0,470,23.8,48.3,0.795,7.7,0,24.1,75.1,1.1,32,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14771,2020/10/21 00:40,24.5,24,84,92.4,0,471,23.7,48.3,0.829,7.7,0,24.4,74.5,1.7,35,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14772,2020/10/21 00:45,24.6,24.1,83.4,91.8,0,466,23.7,48.3,0.798,7.7,0,24.5,74.7,1.7,25,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14773,2020/10/21 00:50,24.6,24.2,83.5,91.6,0,471,23.7,48.3,0.836,7.7,0,24.5,74.8,0.7,19,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14774,2020/10/21 00:55,24.6,24.1,83.3,91.3,0,472,23.7,48,0.779,7.8,0,24.5,75,0.9,351,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14775,2020/10/21 01:00,24.5,24,83.9,91.4,0,472,23.7,48.3,0.836,7.7,0,24.1,75.2,0.7,359,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14776,2020/10/21 01:05,24.4,24,84.4,91.5,0,473,23.7,48,0.784,7.7,0,24,75.6,0,301,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14777,2020/10/21 01:10,24.4,23.9,84,91.7,0,468,23.7,48,0.812,7.7,0,23.8,75.9,0,280,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14778,2020/10/21 01:15,24.3,23.9,84.4,91.9,0,470,23.7,48,0.818,7.7,0,23.9,76.2,0,97,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14779,2020/10/21 01:20,24.3,23.9,84.9,91.9,0,474,23.7,48,0.84,7.7,0,23.9,76.2,0,252,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14780,2020/10/21 01:25,24.2,23.8,84.9,92.1,0,470,23.7,47.9,0.783,7.7,0,23.8,76.5,0.7,280,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14781,2020/10/21 01:30,24.4,23.9,84.2,91.9,0,464,23.6,47.9,0.786,7.7,0,23.8,76,0,83,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14782,2020/10/21 01:35,24.5,23.9,83.9,91.7,0,467,23.6,47.9,0.804,7.8,0,23.9,76.3,0,303,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14783,2020/10/21 01:40,24.2,23.8,84.7,91.9,0,471,23.6,47.9,0.786,7.8,0,23.5,76.5,0,226,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14784,2020/10/21 01:45,24.1,23.7,85.6,92.2,0,477,23.6,47.9,0.823,7.7,0,23.5,77,0.7,221,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14785,2020/10/21 01:50,24.2,23.6,84.8,92.6,0,469,23.6,47.9,0.807,7.7,0,23.6,77,0,80,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14786,2020/10/21 01:55,24.1,23.7,85.4,92.6,0,475,23.6,47.9,0.771,7.7,0,23.7,76.3,1.3,187,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14787,2020/10/21 02:00,24.2,23.7,85.1,92.6,0,473,23.6,47.9,0.778,7.7,0,23.9,76.3,0,275,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14788,2020/10/21 02:05,24,23.7,86.3,92.8,0,474,23.5,47.9,0.792,7.7,0,23.6,76.5,0,88,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14789,2020/10/21 02:10,24,23.7,86.1,93,0,475,23.5,47.9,0.799,7.7,0,23.7,76.9,1.9,7,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14790,2020/10/21 02:15,24.1,23.7,85.4,93.1,0,468,23.5,47.9,0.801,7.8,0,23.6,76.4,0,203,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14791,2020/10/21 02:20,24,23.6,86.1,93.2,0,472,23.5,47.9,0.828,7.7,0,23.7,77.1,0,359,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14792,2020/10/21 02:25,24,23.6,86.5,93.3,0,478,23.5,47.9,0.811,7.8,0,23.5,77.1,0,188,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14793,2020/10/21 02:30,24,23.6,86.5,93.4,0,473,23.5,47.9,0.802,7.8,0,23.6,77.2,0,303,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14794,2020/10/21 02:35,23.9,23.6,86.8,93.5,0,476,23.5,47.9,0.779,7.8,0,23.5,77.1,0,273,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14795,2020/10/21 02:40,24,23.6,86.1,93.7,0,474,23.4,47.9,0.832,7.9,0,23.5,77.2,0.9,271,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14796,2020/10/21 02:45,23.9,23.6,86.7,93.8,0,476,23.4,47.9,0.784,7.8,0,23.7,76.6,0,283,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14797,2020/10/21 02:50,23.9,23.5,86.7,93.7,0,475,23.4,47.9,0.803,7.7,0,23.6,77.4,0,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14798,2020/10/21 02:55,23.9,23.5,86.6,93.8,0,471,23.4,47.8,0.832,7.7,0,23.6,77.5,0,298,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14799,2020/10/21 03:00,23.9,23.5,86.8,93.8,0,475,23.4,47.9,0.847,7.7,0,23.5,77.3,0,204,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14800,2020/10/21 03:05,24,23.5,86.7,93.8,0,474,23.4,47.8,0.806,7.8,0,23.4,77.9,0,315,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14801,2020/10/21 03:10,24,23.6,86.8,94,0,473,23.4,47.9,0.828,7.7,0,23.7,77.6,1.3,63,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14802,2020/10/21 03:15,24.1,23.7,86.2,93.9,0,470,23.4,47.9,0.856,7.7,0,23.8,77,1.7,348,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14803,2020/10/21 03:20,24.2,23.7,85.5,93.8,0,463,23.4,47.8,0.797,7.8,0,24,76.7,1.5,35,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14804,2020/10/21 03:25,24.3,23.8,85.9,93.5,0,460,23.4,47.9,0.877,7.7,0,24.1,76.6,1.7,10,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14805,2020/10/21 03:30,24.3,23.8,85.4,93.4,0,466,23.4,47.8,0.811,7.8,0,23.8,76.3,0,309,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14806,2020/10/21 03:35,24.2,23.8,86.1,93.4,0,468,23.3,47.8,0.793,7.7,0,24,76.9,0.9,26,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14807,2020/10/21 03:40,24.2,23.8,86.3,93.6,0,475,23.3,47.9,0.819,7.7,0,24,76.6,0,10,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14808,2020/10/21 03:45,24.3,23.8,85.9,93.6,0,469,23.3,47.8,0.797,7.8,0,23.9,76.7,1.7,13,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14809,2020/10/21 03:50,24.2,23.8,86.4,93.6,0,473,23.3,47.8,0.819,7.7,0,24,76.6,1.3,341,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14810,2020/10/21 03:55,24.2,23.9,86.4,93.6,0,474,23.3,47.8,0.833,7.7,0,23.9,76.7,1.1,299,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14811,2020/10/21 04:00,24.3,23.8,86.3,93.7,0,466,23.3,47.8,0.814,7.8,0,23.8,77.1,0.7,53,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14812,2020/10/21 04:05,24.3,23.9,86.1,93.7,0,473,23.3,47.8,0.812,7.8,0,24,77.3,0.9,18,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14813,2020/10/21 04:10,24.4,23.9,85.7,93.6,0,467,23.3,47.8,0.749,7.8,0,24.1,76.7,0.9,256,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14814,2020/10/21 04:15,24.3,23.9,86,93.7,0,466,23.3,47.8,0.8,7.8,0,24,76.8,1.5,345,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14815,2020/10/21 04:20,24.4,23.9,86.1,93.7,0,466,23.3,47.8,0.831,7.8,0,24.1,76.4,0.7,349,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14816,2020/10/21 04:25,24.4,23.9,85.7,93.7,0,464,23.3,47.8,0.804,7.8,0,24.1,76.6,2.3,9,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14817,2020/10/21 04:30,24.4,24,85.7,93.6,0,467,23.3,47.8,0.829,7.7,0,24.2,76.2,0,143,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14818,2020/10/21 04:35,24.6,24.1,85.2,93.4,0,468,23.3,48,0.822,7.8,0,23.9,76.2,1.3,192,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14819,2020/10/21 04:40,24.5,24.1,85.4,93.4,0,461,23.3,48.5,0.836,7.7,0,24,76.7,0,131,0,0,0,1,1,1,1,1,1,1,1,1,1,0
14820,2020/10/21 04:45,24.5,24.1,85.6,93.3,0,469,23.3,48.5,0.817,7.7,0,24,76.8,0.7,255,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14821,2020/10/21 04:50,24.7,24.1,84.9,93.1,0,469,23.3,48.5,0.819,7.8,0,24.1,76.7,0,317,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14822,2020/10/21 04:55,24.7,24.2,85.2,93.2,0,463,23.3,48.5,0.829,7.8,0,24.1,76.5,1.7,22,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14823,2020/10/21 05:00,24.7,24.3,85.4,93.1,0,463,23.3,48.5,0.854,7.8,0,24.7,76.7,1.1,69,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14824,2020/10/21 05:05,24.7,24.2,85.4,93.1,0,460,23.3,48.5,0.842,7.7,0,24.5,76.4,0,104,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14825,2020/10/21 05:10,24.6,24.2,85.9,93.2,0,466,23.3,48.5,0.839,7.7,0,24,77.1,1.1,41,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14826,2020/10/21 05:15,24.6,24.1,86,93.5,0,467,23.3,48.5,0.803,7.8,0,23.9,77.4,0,338,0,0,0,1,1,1,1,1,1,1,1,0,0,0
14827,2020/10/21 05:20,24.5,24.1,86.8,93.7,0,467,23.3,48.5,0.854,7.8,0,23.9,77.8,0,228,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14828,2020/10/21 05:25,24.4,24,87,93.8,0,473,23.3,48.5,0.827,7.8,0,23.8,78.1,0,333,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14829,2020/10/21 05:30,24.4,24,86.4,94.1,0,466,23.3,48.5,0.809,7.8,0,24,77.8,0.7,132,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14830,2020/10/21 05:35,24.5,24.1,86.3,94.1,0,463,23.3,48.7,0.857,7.8,0,23.9,77.8,0.7,172,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14831,2020/10/21 05:40,24.6,24.1,86.5,94,0,463,23.3,49.3,0.81,7.8,1,24,77.5,0,47,0,0,0,1,1,1,1,1,1,1,1,0,1,0
14832,2020/10/21 05:45,24.5,24.1,86.9,94,0,462,23.3,49.3,0.839,7.8,8,23.9,77.5,0,84,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14833,2020/10/21 05:50,24.4,24,87.2,94.3,23,472,23.3,49.3,0.836,7.7,28,23.9,77.8,0,250,0,0,0,1,1,1,1,1,1,1,1,1,0,0
14834,2020/10/21 05:55,24.4,23.9,86.6,94.4,59,474,23.3,49.3,0.844,7.8,73,23.9,78.1,1.3,197,2,0,0,1,1,1,1,1,1,1,1,0,0,0
14835,2020/10/21 06:00,24.3,23.9,87.9,94.7,131,474,23.3,49.3,0.865,7.8,146,24.3,77.6,0,324,2,0,0,1,1,1,1,1,1,1,1,1,0,0
14836,2020/10/21 06:05,24.3,23.9,88,94.9,227,478,23.3,49.4,0.852,7.8,262,24.3,77.4,0.9,28,4,0,0,1,1,1,1,1,1,1,1,1,0,0
14837,2020/10/21 06:10,24.3,24,87.6,95,358,470,23.3,49.3,0.836,7.8,407,23.7,76.6,0.9,197,12,0,0,1,1,1,1,1,1,1,1,1,0,0
14838,2020/10/21 06:15,24.3,23.9,88.1,95,573,473,23.3,49.3,0.828,7.8,615,23.8,77.3,0,193,33,0,0,1,1,1,1,1,1,1,1,1,0,0
14839,2020/10/21 06:20,24.5,24,87.7,95.1,848,474,23.3,49.3,0.851,7.9,870,23.9,77.3,0,205,52,0,0,1,1,1,1,1,1,1,1,0,0,0
14840,2020/10/21 06:25,24.5,24,87.8,95.1,1052,469,23.3,49.3,0.846,7.8,1107,24.3,77,0,201,61,0,0,1,1,1,1,1,1,1,1,1,0,0
14841,2020/10/21 06:30,24.7,24.3,87.3,95,1279,465,23.3,49.3,0.856,7.8,1370,24.4,76.9,0.9,132,73,0,0,1,1,1,1,1,1,1,1,1,0,0
14842,2020/10/21 06:35,24.9,24.4,86.4,94.7,1446,462,23.3,49.5,0.854,7.8,1590,24.6,76.3,0.7,334,77,0,0,1,1,1,1,1,1,1,1,1,0,0
14843,2020/10/21 06:40,25,24.4,86.3,94.6,1697,467,23.3,49.9,0.864,7.8,1876,24.8,75.4,0,2,90,0,0,1,1,1,1,1,1,1,1,1,1,0
14844,2020/10/21 06:45,25.2,24.6,85.5,94.6,2809,465,23.3,49.9,0.872,7.9,2746,25.1,75.4,0,136,132,0,0,1,1,1,1,1,1,1,1,0,0,0
14845,2020/10/21 06:50,25.5,24.8,85.7,94.3,2570,458,23.4,49.9,0.846,7.8,2740,25.5,74.3,0.7,302,125,0,0,1,1,1,1,1,1,1,1,1,0,0
14846,2020/10/21 06:55,25.7,25,84.2,93.8,3754,462,23.4,49.9,0.853,7.8,3981,25.3,73.7,1.1,193,210,0,0,1,1,1,1,1,1,1,1,1,0,0
14847,2020/10/21 07:00,26.2,25.2,82.3,93.5,3718,453,23.4,49.9,0.844,7.9,4306,25.5,73.5,0.9,56,215,0,0,1,1,1,1,1,1,1,1,0,0,0
14848,2020/10/21 07:05,26.3,25.3,82.9,93.3,3407,456,23.4,49.7,0.832,7.8,4019,26.2,72.3,0,95,204,0,0,1,1,1,1,1,1,1,1,1,0,0
14849,2020/10/21 07:10,26.3,25.4,83,92.8,3861,456,23.5,49.7,0.836,7.8,4577,26.4,71.3,0,178,216,0,0,1,1,1,1,1,1,1,1,1,0,0
14850,2020/10/21 07:15,26.7,25.6,80.5,92.5,6719,453,23.5,49.7,0.848,7.9,7553,27.2,69.9,0.7,151,267,0,0,1,1,1,1,1,1,1,1,1,0,0
14851,2020/10/21 07:20,27.1,25.9,80,91.7,8201,445,23.6,49.7,0.842,7.8,8437,27.9,68.2,0.7,48,280,0,0,1,1,1,1,1,1,1,1,1,0,0
14852,2020/10/21 07:25,27.9,26.3,76.4,90.9,8823,441,23.6,49.7,0.846,7.9,8552,28.5,67.3,0.7,192,282,0,0,1,1,1,1,1,1,1,1,0,0,0
14853,2020/10/21 07:30,28.2,26.6,78.2,90.4,11597,442,23.7,49.6,0.848,7.7,10161,28.7,66.8,0,298,290,0,0,1,1,1,1,1,1,1,1,1,0,0
14854,2020/10/21 07:35,28.9,27.2,77.4,89.7,14490,441,23.7,49.9,0.86,7.7,13495,29.4,65.8,0.7,219,361,0,0,1,1,1,1,1,1,1,1,1,0,0
14855,2020/10/21 07:40,30.3,27.7,72.6,88.7,19894,428,23.8,50.4,0.761,7.9,18220,30.4,63.9,0,240,461,0,0,1,1,1,1,1,1,1,1,1,1,0
14856,2020/10/21 07:45,31.1,28.2,69.2,87.6,12864,426,23.9,50.4,0.745,8,15763,31,61.5,1.3,11,366,0,0,1,1,1,1,1,1,1,1,1,0,0
14857,2020/10/21 07:50,31.2,28.1,66.9,86.2,8130,424,24,50.3,0.726,8,10035,29.8,64.4,2.3,34,296,0,0,1,1,1,1,1,1,1,1,0,0,0
14858,2020/10/21 07:55,30.4,27.6,69.1,85.9,6492,425,24,50.3,0.721,7.9,7067,28.3,67.2,1.3,310,265,0,0,1,1,1,1,1,1,1,1,1,0,0
14859,2020/10/21 08:00,29.4,27.2,71,86.3,4471,432,24.1,50.1,0.733,7.9,4675,27.7,68.9,1.1,334,223,0,0,1,1,1,1,1,1,1,1,1,0,0
14860,2020/10/21 08:05,29.1,26.9,71.1,86.1,4471,432,24.1,49.9,0.709,7.9,4801,27.7,68.7,0.7,334,224,0,0,1,1,1,1,1,1,1,1,0,0,0
14861,2020/10/21 08:10,28.4,26.9,74.5,87.1,4603,438,24.2,49.9,0.73,7.9,5519,27.4,69.4,0.9,50,222,0,0,1,1,1,1,1,1,1,1,1,0,0
14862,2020/10/21 08:15,28.1,26.8,75.7,87.8,4435,440,24.2,49.9,0.712,7.9,4926,27.8,68.8,1.1,344,219,0,0,1,1,1,1,1,1,1,1,1,0,0
14863,2020/10/21 08:20,28.2,26.8,75.2,88.2,5655,435,24.2,49.9,0.72,7.9,5673,27.9,68.3,1.5,356,243,0,0,1,1,1,1,1,1,1,1,1,0,0
14864,2020/10/21 08:25,28.2,26.9,76,87.7,5141,437,24.3,49.9,0.721,7.9,5604,27.9,68.3,0.7,33,236,0,0,1,1,1,1,1,1,1,1,1,0,0
14865,2020/10/21 08:30,28.2,26.8,73.5,87.2,5667,437,24.3,49.9,0.705,7.9,6095,27.8,68.6,0,321,244,0,0,1,1,1,1,1,1,1,1,0,0,0
14866,2020/10/21 08:35,28.3,27,75.5,87.4,7329,438,24.3,50.4,0.724,7.9,7520,28.1,68.5,1.1,71,264,0,0,1,1,1,1,1,1,1,1,1,0,0
14867,2020/10/21 08:40,28.6,27.2,73.8,86.8,8907,444,24.3,50.4,0.724,7.9,9716,28.4,66.8,1.3,46,286,0,0,1,1,1,1,1,1,1,1,1,0,0
14868,2020/10/21 08:45,29.1,27.5,72.8,86.8,8548,442,24.4,50.4,0.717,7.9,10224,28.9,66.2,1.1,110,284,0,0,1,1,1,1,1,1,1,1,1,0,0
14869,2020/10/21 08:50,29,27.4,71.2,85.3,8405,436,24.4,50.4,0.709,7.9,9372,28.8,66.3,1.3,35,276,0,0,1,1,1,1,1,1,1,1,1,0,0
14870,2020/10/21 08:55,29,27.4,72.1,85.7,7747,429,24.5,50.4,0.714,7.9,9099,28.6,67.3,1.1,76,269,0,0,1,1,1,1,1,1,1,1,0,0,0
14871,2020/10/21 09:00,29.1,27.5,71.6,85.8,7771,432,24.5,50.3,0.708,7.9,9119,28.3,67.5,0,292,272,0,0,1,1,1,1,1,1,1,1,1,0,0
14872,2020/10/21 09:05,28.9,27.4,73.1,85.5,8261,431,24.6,50.3,0.701,7.9,9010,28.6,67.2,1.5,63,274,0,0,1,1,1,1,1,1,1,1,1,0,0
14873,2020/10/21 09:10,29.1,27.2,70.8,85,6599,443,24.6,50.2,0.724,7.9,8139,28.5,67.1,1.1,144,256,0,0,1,1,1,1,1,1,1,1,0,0,0
14874,2020/10/21 09:15,28.6,27.1,73.5,86.1,6276,455,24.6,50.2,0.702,7.9,7245,28.1,67.9,1.3,154,251,0,0,1,1,1,1,1,1,1,1,1,0,0
14875,2020/10/21 09:20,28.4,27.1,74.2,86.9,6468,462,24.6,50.1,0.724,7.9,6420,27.8,68.3,1.3,155,252,0,0,1,1,1,1,1,1,1,1,1,0,0
14876,2020/10/21 09:25,28.6,27,72.8,86.9,8596,458,24.7,50.2,0.713,7.9,8803,27.8,68.4,1.1,190,275,0,0,1,1,1,1,1,1,1,1,1,0,0
14877,2020/10/21 09:30,28.7,27.2,73.1,86.5,10664,456,24.7,50.1,0.696,7.9,11904,28,68.9,0.9,98,299,0,0,1,1,1,1,1,1,1,1,1,0,0
14878,2020/10/21 09:55,30.6,28.4,67,83.7,12386,448,25,50.4,0.709,7.9,13404,29.4,65.1,1.7,205,327,0,0,1,1,1,1,1,1,1,1,1,0,0
14879,2020/10/21 10:00,30.9,28.6,66.2,83.5,17587,452,25,50.4,0.689,7.9,18409,29.7,64.1,0.7,245,392,0,0,1,1,1,1,1,1,1,1,1,0,0
14880,2020/10/21 10:05,31.4,28.9,65.3,82.7,18268,446,25.1,50.4,0.701,7.9,20135,29.9,64.6,0.7,214,394,0,0,1,1,1,1,1,1,1,1,1,0,0
14881,2020/10/21 10:10,32,29.6,64.2,83.8,19344,441,25.2,50.4,0.687,7.9,19968,30.9,61.4,1.3,208,395,0,0,1,1,1,1,1,1,1,1,1,0,0
14882,2020/10/21 10:15,32.9,29.6,61.6,80.9,19835,438,25.3,50.4,0.702,7.9,21349,31.1,60.6,1.7,195,417,0,0,1,1,1,1,1,1,1,1,0,0,0
14883,2020/10/21 10:20,32.8,29.7,64.6,81.4,22022,435,25.4,50.4,0.708,7.9,24751,31.5,59.5,1.3,280,469,0,0,1,1,1,1,1,1,1,1,1,0,0
14884,2020/10/21 10:25,32.7,29.8,62.3,80,23051,432,25.5,50.4,0.698,7.9,26357,32,59,1.1,196,482,0,0,1,1,1,1,1,1,1,1,1,0,0
14885,2020/10/21 10:30,33.5,30.6,61.4,81.7,25454,422,25.6,50.3,0.709,7.9,28016,32.6,57.1,1.1,195,521,0,0,1,1,1,1,1,1,1,1,1,0,0
14886,2020/10/21 10:35,33.8,30.6,59,79.7,23912,432,25.7,50.8,0.74,7.9,26755,32.2,58.6,0.9,87,502,0,0,1,1,1,1,1,1,1,1,1,0,1
14887,2020/10/21 10:40,34.7,30.9,56.4,79.4,27020,424,25.8,50.9,0.529,7,29612,32.8,56.9,1.1,339,542,0,0,1,1,1,1,1,1,1,1,0,0,0
14888,2020/10/21 10:45,35,31.1,57.9,78.7,21317,422,26,50.8,0.529,6.9,24039,33.3,55.6,0,309,469,0,0,1,1,1,1,1,1,1,1,1,0,0
14889,2020/10/21 10:50,35.4,31.7,58.8,79.6,40184,427,26.1,50.8,0.51,6.8,45101,33.1,56.5,0.7,157,738,0,0,1,1,1,1,1,1,1,1,1,0,0
14890,2020/10/21 10:55,36.6,31.7,53.4,76.4,32771,421,26.3,50.8,0.513,6.8,38086,35,52.4,1.1,276,655,0,0,1,1,1,1,1,1,1,1,0,0,0
14891,2020/10/21 11:00,35.6,31.5,53.1,75.1,27977,419,26.4,50.8,0.508,6.8,34274,33.1,56.2,1.5,178,556,0,0,1,1,1,1,1,1,1,1,1,0,0
14892,2020/10/21 11:05,36.2,31.9,52.6,77.4,35581,423,26.6,50.8,0.503,6.8,43483,34.7,52.2,0.9,167,675,0,0,1,1,1,1,1,1,1,1,1,0,0
14893,2020/10/21 11:10,37.1,32.9,55.3,76.6,22417,412,26.7,50.8,0.5,6.8,54721,36.5,48,1.5,201,733,0,0,1,1,1,1,1,1,1,0,1,0,0
14894,2020/10/21 11:15,36.5,32.4,51.8,73.3,20217,425,26.9,50.7,0.497,6.8,53225,36,48.8,1.3,295,745,0,0,1,1,1,1,1,1,1,0,1,0,0
14895,2020/10/21 11:20,37.1,32.3,51.2,75.2,20636,415,27,50.7,0.483,6.8,51980,36.5,48.1,1.5,276,624,0,0,1,1,1,1,1,1,1,0,0,0,0
